Year,Month,Day,Weekend?,Hour,Primary Factor,Latitude,Longitude
2015,1,3,1,900,2,39.13608,-86.538096

2015,1,3,1,800,4,39.169616,-86.52696

2015,1,3,1,1000,4,39.16864,-86.523392

2015,1,1,0,600,7,39.162864,-86.414432

2015,1,1,0,1200,2,39.13504,-86.596192

2015,1,3,1,1200,8,39.16664,-86.52798041

2015,1,3,1,1000,13,39.178944,-86.533392

2015,1,3,1,700,16,39.15810156,-86.55750275

2015,1,2,1,1700,20,39.17896726,-86.55952979

2015,1,3,1,2100,3,39.136448,-86.548704

2015,1,3,1,2000,2,39.232688,-86.623056

2015,1,3,1,1600,2,39.20619965,-86.61134338

2015,1,1,0,400,7,39.20801975,-86.52872428

2015,1,6,1,700,9,39.16747214,-86.57272682

2015,1,2,1,700,4,39.27146912,-86.67021209

2015,1,4,1,900,2,39.168656,-86.534784

2015,1,4,1,800,4,39.136144,-86.528688

2015,1,4,1,1100,5,39.16105025,-86.51772022

2015,1,3,1,900,2,39.18336019,-86.53415009

2015,1,4,1,1100,1,39.20704,-86.534704

2015,1,4,1,700,4,39.210144,-86.5832

2015,1,3,1,1200,10,39.1730517,-86.5041985

2015,1,4,1,1800,2,39.155152,-86.497888

2015,1,4,1,1800,12,39.155943,-86.55112098

2015,1,4,1,600,8,39.177792,-86.530864

2015,1,5,1,600,2,39.172752,-86.482288

2015,1,3,1,2100,8,0,0

2015,1,4,1,1300,20,39.21424702,-86.47831157

2015,1,3,1,700,14,39.142048,-86.582592

2015,1,5,1,900,2,39.17162998,-86.52351778

2015,1,5,1,1200,15,39.162848,-86.5336

2015,1,5,1,1300,5,39.171648,-86.502096

2015,1,6,1,800,11,39.15835953,-86.58274637

2015,1,5,1,1900,4,39.17344,-86.527056

2015,1,5,1,1900,4,39.17344,-86.527056

2015,1,4,1,1800,8,0,0

2015,1,5,1,2000,2,39.171744,-86.53352

2015,1,4,1,1800,12,39.136448,-86.548704

2015,1,5,1,2100,4,39.17524746,-86.52701896

2015,1,5,1,1900,17,39.157568,-86.534896

2015,1,5,1,2100,4,39.16880751,-86.53356506

2015,1,3,1,1200,2,39.22039032,-86.41104355

2015,1,6,1,1000,10,39.164448,-86.528096

2015,1,6,1,700,5,39.30670166,-86.51615394

2015,1,5,1,2000,8,39.17896,-86.521088

2015,1,6,1,1700,1,39.16153611,-86.53976784

2015,1,6,1,1500,20,39.16424006,-86.49827018

2015,1,5,1,2000,14,39.18384,-86.5192

2015,1,6,1,1700,14,39.171648,-86.50435515

2015,1,6,1,1700,17,39.16425012,-86.51525996

2015,1,6,0,2200,3,39.16464,-86.5336

2015,1,7,0,800,4,39.178992,-86.537792

2015,1,7,0,200,7,39.100752,-86.593504

2015,1,7,0,1200,4,39.16562006,-86.57599993

2015,1,7,0,1000,8,39.16310246,-86.52108721

2015,1,7,0,1100,15,39.16315913,-86.52214653

2015,1,7,0,0,1,39.15148012,-86.53250992

2015,1,7,0,200,8,39.17631322,-86.51321032

2015,1,6,1,1700,4,39.13679409,-86.52933809

2015,1,6,0,2200,12,39.33448,-86.614368

2015,1,7,0,1500,4,39.16144,-86.531056

2015,1,7,0,1700,4,39.16864,-86.5324

2015,1,7,0,1500,8,39.1513963,-86.57068043

2015,1,7,0,1800,2,39.155152,-86.497888

2015,1,7,0,1400,15,39.170544,-86.530992

2015,1,7,0,1000,7,39.22039032,-86.41105651

2015,1,1,0,1100,11,39.15128969,-86.59638682

2015,1,1,0,1100,27,39.09088158,-86.51473999

2015,1,6,1,800,4,39.121648,-86.539088

2015,1,6,0,2100,4,0,0

2015,1,1,1,2200,1,39.222752,-86.550096

2015,1,1,0,1300,4,0,0

2015,1,2,1,700,20,39.16463885,-86.58291871

2015,1,2,1,1100,15,39.16851014,-86.52823259

2015,1,2,1,1600,15,39.170544,-86.533536

2015,1,2,1,700,4,39.16421995,-86.4763002

2015,1,1,0,1700,2,39.11489515,-86.63129155

2015,1,2,1,1900,8,39.15250667,-86.497904

2015,1,3,1,0,11,39.12377022,-86.50865033

2015,1,2,1,1200,2,39.148064,-86.526912

2015,1,3,1,400,11,39.02058357,-86.53618193

2015,1,2,1,1300,18,39.17164801,-86.50673515

2015,1,3,1,800,26,39.20263934,-86.60293007

2015,1,4,1,1900,1,39.16023619,-86.55678324

2015,1,3,1,700,9,39.23821002,-86.62392027

2015,1,3,1,1200,4,39.16664,-86.530992

2015,1,3,1,1600,8,39.165648,-86.5336

2015,1,3,1,1900,18,39.13599975,-86.50409131

2015,1,4,1,900,7,39.155776,-86.538592

2015,1,2,1,1500,2,39.14387261,-86.57995526

2015,1,4,1,700,2,39.09283916,-86.54563315

2015,1,4,1,900,4,39.16224,-86.5176

2015,1,4,1,1100,8,39.1662177,-86.51097988

2015,1,4,1,700,2,39.092976,-86.545648

2015,1,3,1,700,11,39.13586997,-86.49740259

2015,1,4,1,1200,14,39.17157747,-86.51808392

2015,1,5,1,1900,1,39.14321865,-86.53875008

2015,1,3,1,700,11,39.201488,-86.601968

2015,1,4,1,1400,2,39.20764272,-86.57990586

2015,1,4,1,1500,19,39.164544,-86.560096

2015,1,4,1,1400,4,39.17511699,-86.51902368

2015,1,6,0,1900,8,39.17783417,-86.50846123

2015,1,4,1,1600,4,39.160944,-86.497696

2015,1,4,1,700,8,39.17471408,-86.51501534

2015,1,4,1,1700,2,39.16074984,-86.54850997

2015,1,4,1,1500,3,39.159504,-86.538592

2015,1,4,1,1700,1,39.125312,-86.610496

2015,1,4,1,1200,2,39.15344,-86.5336

2015,1,3,1,1300,1,39.164544,-86.552192

2015,1,5,1,1200,5,39.10725988,-86.53149001

2015,1,5,1,1500,4,0,0

2015,1,5,1,1500,8,39.20304,-86.547392

2015,1,5,1,1600,2,39.17197385,-86.53867028

2015,1,2,1,2300,15,39.17906597,-86.52582384

2015,1,5,1,1500,2,39.164272,-86.502416

2015,1,5,1,1000,28,39.186368,-86.5344

2015,1,4,1,500,7,39.208048,-86.528704

2015,1,5,1,1000,8,39.18636592,-86.53404709

2015,1,6,1,1100,16,39.17154975,-86.49086996

2015,1,6,1,1200,4,39.16825801,-86.5763399

2015,1,6,1,1200,4,39.14828415,-86.5329291

2015,1,6,1,1100,4,39.13584,-86.496288

2015,1,6,1,1700,15,39.16424,-86.4984

2015,1,6,1,1400,4,39.16093865,-86.58292002

2015,1,6,1,1700,2,39.164544,-86.560096

2015,1,6,1,1600,4,39.17026028,-86.57266996

2015,1,6,1,1600,3,39.17979888,-86.50723113

2015,1,6,1,1700,3,39.16424,-86.480688

2015,1,6,1,1500,2,39.17007363,-86.50130881

2015,1,6,0,1900,1,39.15031738,-86.53008584

2015,1,7,0,400,1,39.185232,-86.54060206

2015,1,3,1,500,11,39.25177383,-86.47724151

2015,1,7,0,1300,2,39.17024,-86.501392

2015,1,7,0,1300,4,39.16074984,-86.54850997

2015,1,2,1,1300,1,39.15246986,-86.49053723

2015,2,4,1,1300,4,0,0

2015,2,4,1,1400,1,39.168752,-86.5436

2015,2,4,1,1800,8,39.17157747,-86.51808392

2015,2,4,1,1400,1,39.175968,-86.532288

2015,2,4,1,1700,16,39.208048,-86.528704

2015,2,4,1,2000,11,39.17800784,-86.51889301

2015,2,4,1,2000,4,39.16751336,-86.5269452

2015,2,4,1,1800,11,39.17923465,-86.53471898

2015,2,4,1,2000,1,0,0

2015,2,4,1,1900,11,39.16387853,-86.53482318

2015,2,4,1,2100,9,39.16304983,-86.51638984

2015,2,4,1,2300,11,39.17166978,-86.48929014

2015,2,4,1,1900,7,39.22464,-86.539392

2015,2,5,1,700,9,39.16442983,-86.55630983

2015,2,5,1,800,11,39.31408333,-85.48831667

2015,2,5,1,1100,14,39.16464,-86.534816

2015,2,5,1,1200,24,39.16464,-86.531024

2015,2,4,1,2100,11,39.13584,-86.480496

2015,2,4,1,1900,16,39.29414449,-86.51947021

2015,2,4,1,2000,7,39.31173574,-86.51283861

2015,2,4,1,1000,1,39.14213562,-86.52915191

2015,2,5,1,2000,7,39.157568,-86.534896

2015,2,5,1,1600,2,39.16464,-86.5336

2015,2,5,1,2200,4,39.16464,-86.5336

2015,2,5,1,2300,14,39.183605,-86.530387

2015,2,5,1,2300,16,39.181744,-86.530192

2015,2,5,1,2300,2,39.164448,-86.5268

2015,2,5,1,600,7,39.26274948,-86.52262902

2015,2,5,1,700,2,39.26220126,-86.52261598

2015,2,5,1,800,11,39.03417863,-86.51947021

2015,2,5,1,900,18,0,0

2015,2,5,1,700,7,39.28310542,-86.52179929

2015,2,6,1,900,7,39.23164485,-86.67094287

2015,2,6,1,1200,8,39.167648,-86.534784

2015,2,6,1,1100,10,39.152352,-86.5064

2015,2,6,1,100,10,39.17602502,-86.53047479

2015,2,5,1,2000,15,39.163344,-86.5272

2015,2,6,1,1600,2,39.1631179,-86.52403492

2015,2,6,1,1600,8,39.17906329,-86.5209221

2015,2,6,1,1700,8,39.03407288,-86.4906311

2015,2,6,1,1600,2,39.18558944,-86.57353973

2015,2,6,1,1700,16,39.23031025,-86.4732658

2015,2,5,1,800,4,39.179248,-86.5832

2015,2,5,1,1300,8,39.15266671,-86.58359594

2015,2,7,0,1000,2,39.15540218,-86.49749971

2015,2,7,0,900,14,39.16426229,-86.51775641

2015,2,5,1,2100,11,39.3824478,-86.55792236

2015,2,7,0,1500,4,0,0

2015,2,7,0,1700,4,39.169552,-86.529696

2015,2,7,0,1700,3,39.16074984,-86.54850997

2015,2,7,0,1300,2,39.136144,-86.528688

2015,2,7,0,200,8,39.174192,-86.541072

2015,2,1,0,400,10,39.16144,-86.528288

2015,2,7,0,200,7,39.17619886,-86.52693714

2015,2,7,0,2100,16,39.26696063,-86.66582979

2015,2,5,1,900,11,39.14066572,-86.53289794

2015,2,1,0,1800,14,39.15058524,-86.4979936

2015,2,1,1,2000,2,39.186368,-86.5344

2015,2,6,0,2000,20,39.20840935,-86.55361584

2015,2,7,0,2300,12,39.08624,-86.542

2015,2,7,0,500,7,39.14190066,-86.5828886

2015,2,1,0,300,7,39.1216774,-86.48906707

2015,2,1,1,2300,7,0,0

2015,2,2,1,700,5,39.164448,-86.528096

2015,2,2,1,700,10,39.18094254,-86.54261016

2015,2,2,1,1200,7,39.20801975,-86.52873726

2015,2,2,1,1100,10,39.17975117,-86.49529366

2015,2,2,1,1600,2,39.16440971,-86.55390333

2015,2,2,1,1800,4,39.169616,-86.5436

2015,2,4,1,2000,9,39.16040987,-86.60478003

2015,2,2,1,2200,7,39.12144005,-86.51157997

2015,2,3,1,1000,29,39.07377988,-86.57107003

2015,2,3,1,1700,4,39.107344,-86.5264

2015,2,3,1,1500,23,39.15584,-86.506496

2015,2,3,1,1500,14,39.16664,-86.528192

2015,2,3,1,2000,13,39.150544,-86.5336

2015,2,4,1,0,12,39.30224,-86.663808

2015,2,4,1,600,15,39.20835355,-86.56252288

2015,2,3,1,1400,8,39.16677127,-86.54552653

2015,2,1,1,1900,16,39.15171874,-86.38255516

2015,2,4,1,1200,8,0,0

2015,2,4,1,1200,2,39.15344,-86.5336

2015,2,4,1,1500,15,39.16424,-86.518992

2015,2,4,1,1700,20,39.17543601,-86.56396724

2015,2,4,1,1700,7,0,0

2015,2,2,1,800,25,39.164848,-86.57602133

2015,2,6,1,1200,8,39.167248,-86.484192

2015,2,5,1,800,8,39.13934716,-86.54755656

2015,2,5,1,900,9,39.04018419,-86.54416009

2015,2,5,1,1100,4,39.186944,-86.5468

2015,2,5,1,1200,8,39.16664,-86.5336

2015,2,5,1,1400,2,39.171472,-86.509376

2015,2,5,1,1700,2,39.17599001,-86.56318363

2015,2,5,1,1800,2,39.16463971,-86.58292002

2015,2,5,1,1800,24,39.176048,-86.552592

2015,2,4,1,1400,4,39.210144,-86.5832

2015,2,5,1,2000,1,39.0803299,-86.51473999

2015,2,5,1,2200,1,39.165648,-86.5336

2015,2,5,1,2200,4,39.136144,-86.523744

2015,2,5,1,2100,7,39.082166,-86.5157979

2015,2,6,1,400,1,39.178992,-86.537792

2015,2,5,1,700,8,39.12144,-86.526496

2015,2,5,1,700,7,39.30432,-86.5168

2015,2,6,1,800,22,39.167712,-86.5452

2015,2,6,1,700,2,39.176848,-86.478192

2015,2,5,1,800,4,39.21328558,-86.59020994

2015,2,5,1,1300,8,39.167664,-86.537296

2015,2,6,1,1100,3,39.18336019,-86.53415009

2015,2,6,1,1100,4,39.178992,-86.537792

2015,2,6,1,1200,4,39.154352,-86.5336

2015,2,5,1,1200,14,0,0

2015,2,6,1,1400,2,39.164304,-86.506992

2015,2,6,1,1800,2,39.08217966,-85.81297853

2015,2,6,1,1700,2,39.19377136,-86.57120616

2015,2,6,1,1800,2,39.210144,-86.5832

2015,2,4,1,1800,20,39.09264,-86.51672

2015,2,6,1,300,18,39.16144,-86.5324

2015,2,5,1,1500,5,39.17617467,-86.56292242

2015,2,6,0,2100,4,39.186368,-86.5344

2015,2,6,0,2200,1,39.16115717,-86.53485253

2015,2,7,0,400,1,39.189248,-86.531472

2015,2,6,0,2300,10,39.16664,-86.52822728

2015,2,7,0,800,14,39.165664,-86.5348

2015,2,4,1,2200,9,39.21657228,-86.63986124

2015,2,7,0,1400,12,0,0

2015,2,7,0,1700,8,39.17088686,-86.534768

2015,2,7,0,1600,3,39.125312,-86.610496

2015,2,5,1,1600,2,39.13704,-86.572896

2015,2,7,0,2000,12,39.15835953,-86.58256264

2015,2,1,0,1200,4,39.16440971,-86.55389986

2015,2,1,0,700,3,39.16664,-86.5348

2015,2,1,0,1600,8,39.16664,-86.53096555

2015,2,1,0,1800,24,39.16444271,-86.52561573

2015,2,1,1,2100,2,39.20429773,-86.53489235

2015,2,1,0,200,7,39.164544,-86.55236237

2015,2,2,1,800,4,39.146976,-86.516192

2015,2,2,1,900,4,39.16144,-86.5324

2015,2,2,1,1000,9,39.16424,-86.495088

2015,2,2,1,1000,7,39.12989028,-86.51157997

2015,2,2,1,800,2,0,0

2015,2,2,1,1000,11,38.475955,-86.541435

2015,2,2,1,1100,11,39.16461021,-86.57912141

2015,2,2,1,1000,11,39.18504585,-86.51656815

2015,2,2,1,1200,7,0,0

2015,2,2,1,1200,4,0,0

2015,2,2,1,1200,9,39.170544,-86.534768

2015,2,2,1,1200,11,39.26167132,-86.52280192

2015,2,2,1,1500,2,39.18635409,-86.53204891

2015,2,2,1,1400,11,39.16459009,-86.57619975

2015,2,2,1,1600,11,39.167728,-86.528208

2015,2,2,1,1700,2,39.165664,-86.5348

2015,2,1,1,2000,3,0,0

2015,2,2,1,1600,2,39.16664,-86.528192

2015,2,2,1,1600,20,39.143552,-86.580528

2015,2,2,1,2000,7,39.3824478,-86.55792236

2015,2,2,1,1400,7,39.159168,-86.583888

2015,2,2,1,1600,11,39.1135481,-86.59277114

2015,2,2,1,1800,11,39.13724902,-86.59312023

2015,1,3,1,2200,2,39.16952,-86.505968

2015,2,1,1,2300,1,39.07711411,-86.62055969

2015,2,2,1,1300,11,39.16424,-86.480688

2015,2,2,1,1200,7,39.156144,-86.561296

2015,2,2,1,900,8,39.20021998,-86.5209221

2015,2,2,1,1100,4,0,0

2015,2,3,1,1000,4,39.16424,-86.48434743

2015,2,2,1,900,11,39.1715904,-86.51957008

2015,2,2,1,1300,4,39.15612973,-86.56139999

2015,2,2,1,2000,7,39.3824478,-86.55792236

2015,2,3,1,1200,8,39.21712186,-86.52008995

2015,2,3,1,1000,10,39.17500611,-86.49981141

2015,2,3,1,1700,4,39.16464,-86.529728

2015,2,3,1,1000,1,39.164672,-86.536192

2015,2,3,1,1600,8,39.17215009,-86.50939602

2015,2,3,1,1900,4,39.164448,-86.5268

2015,2,4,1,200,11,39.18021467,-86.5284

2015,2,4,1,500,18,39.27775955,-86.67736536

2015,2,4,1,900,8,39.1264008,-86.52882926

2015,2,4,1,900,1,39.17344,-86.520944

2015,2,4,1,1000,11,39.170544,-86.530992

2015,2,4,1,900,7,39.16838714,-86.51218011

2015,2,4,1,700,8,39.17344,-86.529696

2015,2,4,1,1200,7,39.20370561,-86.53729248

2015,2,3,1,1300,14,39.175152,-86.518992

2015,2,4,1,1600,15,39.135648,-86.462

2015,2,4,1,1600,4,39.15127024,-86.58262029

2015,2,4,1,1500,2,39.16180998,-86.56743228

2015,2,4,1,1600,16,0,0

2015,2,4,1,1900,8,39.16664,-86.5348

2015,2,4,1,2000,2,39.15816,-86.497792

2015,2,4,1,1700,4,39.12144,-86.526496

2015,2,5,1,900,4,39.173248,-86.533488

2015,2,5,1,1100,15,39.186368,-86.5344

2015,2,5,1,1100,4,39.17512767,-86.52103911

2015,2,5,1,1100,2,39.16461021,-86.57910409

2015,2,5,1,1600,3,39.168944,-86.516016

2015,2,5,1,1400,2,0,0

2015,2,5,1,1600,15,39.16464,-86.529728

2015,2,4,1,1800,11,0,0

2015,2,5,1,1700,4,39.156752,-86.540976

2015,2,5,1,1800,2,0,0

2015,2,5,1,1800,7,0,0

2015,2,5,1,400,11,39.02893231,-86.408064

2015,2,4,1,400,7,39.16355934,-86.42589328

2015,2,6,1,200,4,39.1831654,-86.5114387

2015,2,6,1,800,8,39.15565833,-86.57005816

2015,2,5,1,400,11,39.15500584,-86.52841016

2015,2,6,1,800,4,39.168704,-86.538576

2015,2,6,1,1000,25,39.16115717,-86.53485253

2015,2,5,1,2000,4,39.16664,-86.5348

2015,2,6,1,1300,4,0,0

2015,2,6,1,1100,4,39.232512,-86.626224

2015,2,6,1,1400,8,39.165648,-86.526848

2015,2,6,1,1500,2,39.122352,-86.5712

2015,2,6,1,1600,4,39.13579732,-86.582496

2015,2,6,1,1800,2,39.190672,-86.582992

2015,2,5,1,1400,4,39.21400715,-86.60118534

2015,2,5,1,2000,11,39.122352,-86.6056

2015,2,6,1,1400,7,39.083024,-86.472912

2015,2,5,1,1000,7,39.22555741,-86.43851898

2015,2,7,0,300,7,39.18363953,-86.5283432

2015,2,5,1,400,9,39.11732296,-86.56671395

2015,2,7,0,300,11,39.17164802,-86.50386024

2015,2,7,0,1000,11,39.2109486,-86.57295227

2015,2,7,0,900,4,39.18182568,-86.53778021

2015,2,7,0,1200,4,39.14021015,-86.49255976

2015,2,7,0,1100,1,39.165696,-86.538592

2015,2,7,0,1400,14,39.15584,-86.506496

2015,2,1,1,2100,2,39.22402954,-86.61120295

2015,2,7,0,1500,8,39.168752,-86.5436

2015,2,7,0,2000,30,39.136448,-86.548704

2015,2,7,0,2100,11,39.16733692,-86.51619253

2015,2,7,0,2100,2,39.17157993,-86.51249715

2015,2,1,0,400,11,39.16893387,-86.53321838

2015,2,7,0,100,11,39.16430652,-86.52691309

2015,2,7,0,1200,1,39.173152,-86.5408

2015,2,6,1,900,8,39.16889705,-86.57647803

2015,2,1,0,900,11,39.125312,-86.610496

2015,2,1,0,1100,4,39.16144,-86.531056

2015,2,1,0,1300,4,39.1550532,-86.4960877

2015,2,7,0,1600,12,39.334368,-86.5124

2015,2,7,0,1300,17,39.179248,-86.58292

2015,2,1,0,1500,5,0,0

2015,2,1,0,1500,7,39.099152,-86.652

2015,2,1,0,1700,4,39.186544,-86.537888

2015,2,1,1,2000,4,39.164752,-86.573104

2015,2,1,0,100,7,39.215344,-86.521392

2015,2,2,1,700,7,39.20235537,-86.55888157

2015,2,2,1,800,24,39.16430652,-86.52691309

2015,2,2,1,1100,2,39.15379018,-86.53875008

2015,2,2,1,1100,8,39.16852154,-86.57362014

2015,2,2,1,1000,2,39.168704,-86.538576

2015,2,2,1,1100,1,39.164448,-86.5268

2015,3,2,1,1800,7,39.15586017,-86.5505671

2015,3,3,1,800,3,39.16152,-86.538592

2015,3,3,1,800,7,39.16719055,-86.51600953

2015,3,3,1,1100,4,39.166944,-86.495056

2015,3,2,1,2200,4,39.13126204,-86.53875987

2015,3,3,1,1500,8,39.14144,-86.543632

2015,3,3,1,1700,8,39.17163462,-86.50672396

2015,3,3,1,1800,4,39.15344,-86.5336

2015,3,2,1,1400,1,39.18714881,-86.53782472

2015,3,3,1,1800,4,39.160544,-86.5508

2015,3,3,1,1500,4,39.166656,-86.537296

2015,3,3,1,2100,2,39.17158999,-86.51394031

2015,3,3,1,1000,1,39.13601987,-86.51343002

2015,2,7,0,1000,5,39.32528608,-86.51651

2015,3,2,1,1200,15,39.33204816,-86.51427777

2015,3,2,1,1400,4,39.079552,-86.666592

2015,3,4,1,800,10,39.164337,-86.582344

2015,3,4,1,1200,4,38.48634351,-86.541435

2015,3,4,1,1700,11,39.190672,-86.582992

2015,3,4,1,1700,11,39.17344,-86.527056

2015,3,4,1,1700,4,39.18599938,-86.51983282

2015,3,4,1,1800,9,39.21656191,-86.59487865

2015,3,4,1,1400,7,39.136304,-86.544592

2015,3,4,1,1700,9,39.191248,-86.532896

2015,3,4,1,600,9,39.178992,-86.537792

2015,3,4,1,1800,11,0,0

2015,3,4,1,1800,9,39.16471159,-86.5719019

2015,3,4,1,1600,11,39.17209438,-86.51564949

2015,2,5,1,1700,5,39.23376,-86.621888

2015,3,1,1,1900,4,39.23384,-86.624704

2015,3,4,1,1600,11,39.178848,-86.51214665

2015,3,4,1,1700,2,39.107648,-86.643696

2015,3,4,1,1800,11,39.10749433,-86.57594304

2015,3,4,1,1700,11,39.156144,-86.561296

2015,3,4,1,1800,11,39.16442983,-86.55630983

2015,3,4,1,1800,11,39.16305989,-86.51773028

2015,3,4,1,1000,25,39.17906329,-86.5209221

2015,3,4,1,1700,11,39.136448,-86.548704

2015,3,4,1,1800,4,39.16464,-86.529728

2015,3,4,1,1600,11,39.171504,-86.495312

2015,3,4,1,1800,11,39.164352,-86.510944

2015,3,4,1,1700,7,39.16424,-86.480688

2015,3,4,1,2100,11,39.12984,-86.538496

2015,3,4,1,1800,9,39.16464,-86.529728

2015,3,4,1,1600,2,39.167648,-86.534784

2015,3,4,1,1800,7,39.178944,-86.533392

2015,3,4,1,1600,9,39.178992,-86.537792

2015,3,4,1,1400,4,39.16424,-86.476096

2015,3,4,1,1700,1,39.16864,-86.5324

2015,3,4,1,1600,1,39.16864,-86.5324

2015,3,4,1,1700,2,39.178944,-86.533392

2015,3,4,1,1800,14,0,0

2015,3,4,1,1700,11,39.17344,-86.527056

2015,3,3,1,900,1,39.145264,-86.577616

2015,3,5,1,1100,1,0,0

2015,3,5,1,1100,17,39.16280977,-86.52725011

2015,3,4,1,1600,20,0,0

2015,3,4,1,1800,20,39.209952,-86.463392

2015,3,4,1,1700,2,39.156896,-86.582704

2015,3,4,1,600,3,39.155952,-86.550592

2015,3,5,1,1400,17,39.16851014,-86.52825423

2015,3,5,1,1400,8,39.186048,-86.550976

2015,3,5,1,1600,15,39.16864,-86.5324

2015,3,5,1,1700,2,39.174048,-86.518896

2015,3,5,1,1900,14,39.16426018,-86.5163999

2015,3,4,1,1700,11,39.17191923,-86.48921169

2015,3,4,1,1600,11,0,0

2015,3,4,1,1700,9,39.14328396,-86.582592

2015,3,5,1,1700,15,39.17521693,-86.52386099

2015,3,5,1,1500,8,39.16671172,-86.59908838

2015,3,5,1,1500,7,39.32272484,-86.66278813

2015,3,5,1,2000,2,39.171552,-86.515728

2015,3,5,1,1500,8,39.16464,-86.52897556

2015,3,5,1,1700,21,39.12224,-86.6144

2015,3,5,1,1400,8,39.16934632,-86.49902455

2015,3,6,1,900,2,39.173232,-86.534752

2015,3,5,1,900,9,39.16423861,-86.49522852

2015,3,6,1,300,8,39.178848,-86.511088

2015,3,5,1,1600,5,39.164752,-86.573104

2015,3,6,1,1300,4,39.1788524,-86.51285237

2015,3,3,1,1300,11,39.12021637,-86.52938079

2015,3,6,1,1700,4,39.14499486,-86.57788929

2015,3,4,1,2000,7,38.99888231,-86.53733007

2015,3,6,1,1500,2,39.10327889,-86.64796949

2015,3,5,1,2300,14,39.16034874,-86.53080751

2015,3,6,0,2000,2,39.176848,-86.478192

2015,3,6,1,1800,2,39.26341455,-86.52265395

2015,3,6,1,1800,4,39.18676995,-86.6112703

2015,3,6,0,1900,2,39.13851891,-86.59099291

2015,3,6,0,2200,7,39.171696,-86.529696

2015,3,6,0,2100,8,39.170159,-86.501186

2015,3,7,0,100,4,39.171744,-86.534768

2015,3,7,0,1100,1,39.18708801,-86.53371429

2015,3,3,1,1200,8,39.166248,-86.528511

2015,3,4,1,800,2,39.16284794,-86.53363526

2015,3,3,1,600,21,39.28165586,-86.68446529

2015,3,4,1,1100,20,39.1609738,-86.49974204

2015,3,3,1,1100,8,39.12207413,-86.57376861

2015,3,3,1,1300,8,39.1566124,-86.46263885

2015,3,4,1,700,4,39.09295969,-86.54416009

2015,3,5,1,1100,4,39.16424,-86.495088

2015,3,4,1,2000,7,39.165325,-86.5263857

2015,3,6,1,1500,10,39.150576,-86.515088

2015,3,5,1,1800,8,39.14977022,-86.53350032

2015,3,5,1,1300,2,0,0

2015,3,2,1,1200,2,39.219152,-86.602304

2015,3,5,1,200,7,39.145264,-86.577616

2015,5,7,0,1200,20,39.176544,-86.5624

2015,3,6,1,0,17,0,0

2015,3,6,0,2300,8,39.13649999,-86.52313456

2015,3,6,0,2300,12,39.26220126,-86.52261598

2015,3,7,0,200,1,0,0

2015,3,7,0,1400,8,39.16144,-86.53352653

2015,3,7,0,900,15,39.16947214,-86.52233049

2015,3,7,0,1300,4,39.15570997,-86.56207993

2015,3,7,0,1800,7,39.20817184,-86.59114837

2015,3,4,1,1600,26,39.35593623,-86.55792236

2015,3,1,0,200,7,39.19782378,-86.57398881

2015,3,1,0,900,18,39.17896,-86.53472

2015,3,1,0,900,8,39.162349,-86.518623

2015,3,1,0,1000,4,39.164848,-86.57588174

2015,3,7,0,700,12,39.0928001,-86.52696708

2015,3,7,0,900,4,39.13704,-86.572896

2015,3,1,0,800,12,39.15835953,-86.58256264

2015,3,1,0,1400,2,39.16074984,-86.54850997

2015,3,1,0,1200,15,39.171712,-86.530992

2015,3,1,0,1800,4,0,0

2015,3,1,0,1800,2,39.16427024,-86.51912972

2015,3,1,0,1800,2,39.32229413,-86.51171127

2015,3,7,0,2200,7,39.230544,-86.42

2015,3,1,0,300,12,0,0

2015,3,6,1,600,16,0,0

2015,3,2,1,700,4,39.126976,-86.582464

2015,3,2,1,800,4,39.13504,-86.596192
